,Location,Location_1,distance,rank
2485,Wyoming,Idaho,390.29,4.0
2486,Indiana,Illinois,157.15,1.0
2487,Iowa,Illinois,272.2,4.0
2488,Kansas,Illinois,491.31,9.0
2489,Kentucky,Illinois,274.17,5.0
2490,Louisiana,Illinois,637.79,11.0
2491,Maine,Illinois,1058.01,21.0
2492,Maryland,Illinois,669.96,21.0
2493,Massachusetts,Illinois,953.96,22.0
2494,Michigan,Illinois,347.62,4.0
2495,Minnesota,Illinois,459.52,6.0
2496,Mississippi,Illinois,483.92,9.0
2497,Missouri,Illinois,208.24,1.0
2498,Montana,Illinois,1154.45,20.0
2499,Nebraska,Illinois,507.34,11.0
2500,Nevada,Illinois,1521.1,22.0
2501,New Hampshire,Illinois,948.48,21.0
2502,New Jersey,Illinois,767.05,21.0
2503,New Mexico,Illinois,982.88,21.0
2504,New York,Illinois,760.6,21.0
2505,North Carolina,Illinois,608.29,18.0
2506,North Dakota,Illinois,751.44,12.0
2507,Northern Mariana Islands,Illinois,7276.9,26.0
2508,Ohio,Illinois,326.89,6.0
2509,Oklahoma,Illinois,527.63,11.0
2510,Oregon,Illinois,1693.39,23.0
2511,Pennsylvania,Illinois,627.83,20.0
2512,Puerto Rico,Illinois,2010.92,27.0
2513,Rhode Island,Illinois,941.33,21.0
2514,South Carolina,Illinois,598.86,16.0
2515,South Dakota,Illinois,582.9,11.0
2516,Tennessee,Illinois,313.24,6.0
2517,Texas,Illinois,764.1,13.0
2518,Utah,Illinois,1195.75,22.0
2519,Vermont,Illinois,897.95,20.0
2520,Virgin Islands,Illinois,2064.79,27.0
2521,Virginia,Illinois,613.4,22.0
2522,Washington,Illinois,1658.54,22.0
2523,West Virginia,Illinois,455.11,15.0
2524,Wisconsin,Illinois,320.8,4.0
2525,Wyoming,Illinois,945.52,21.0
2526,Iowa,Indiana,407.83,8.0
2527,Kansas,Indiana,647.75,17.0
2528,Kentucky,Indiana,167.72,2.0
2529,Louisiana,Indiana,697.15,14.0
2530,Maine,Indiana,915.26,16.0
2531,Maryland,Indiana,512.89,16.0
2532,Massachusetts,Indiana,802.69,18.0
2533,Michigan,Indiana,278.6,3.0
2534,Minnesota,Indiana,560.08,10.0
2535,Mississippi,Indiana,520.09,12.0
2536,Missouri,Indiana,357.47,6.0
2537,Montana,Indiana,1288.44,24.0
2538,Nebraska,Indiana,659.92,15.0
2539,Nevada,Indiana,1676.51,25.0
2540,New Hampshire,Indiana,801.87,16.0
2541,New Jersey,Indiana,610.99,18.0
2542,New Mexico,Indiana,1135.68,26.0
2543,New York,Indiana,613.36,16.0
2544,North Carolina,Indiana,472.03,14.0
2545,North Dakota,Indiana,862.57,16.0
2546,Northern Mariana Islands,Indiana,7402.7,29.0
2547,Ohio,Indiana,172.22,2.0
2548,Oklahoma,Indiana,668.22,15.0
2549,Oregon,Indiana,1838.43,25.0
2550,Pennsylvania,Indiana,473.18,16.0
2551,Puerto Rico,Indiana,1897.15,25.0
2552,Rhode Island,Indiana,788.32,18.0
2553,South Carolina,Indiana,489.4,12.0
2554,South Dakota,Indiana,717.11,15.0
2555,Tennessee,Indiana,265.53,4.0
2556,Texas,Indiana,887.19,18.0
2557,Utah,Indiana,1351.48,25.0
2558,Vermont,Indiana,756.75,16.0
2559,Virgin Islands,Indiana,1946.59,25.0
2560,Virginia,Indiana,461.96,14.0
2561,Washington,Indiana,1796.74,25.0
2562,West Virginia,Indiana,299.56,8.0
2563,Wisconsin,Indiana,364.43,5.0
2564,Wyoming,Indiana,1094.0,23.0
2565,Kansas,Iowa,350.84,4.0
2566,Kentucky,Iowa,546.0,19.0
2567,Louisiana,Iowa,781.26,15.0
2568,Maine,Iowa,1213.87,23.0
2569,Maryland,Iowa,903.78,27.0
2570,Massachusetts,Iowa,1140.65,25.0
2571,Michigan,Iowa,443.39,8.0
2572,Minnesota,Iowa,222.26,1.0
2573,Mississippi,Iowa,673.15,18.0
2574,Missouri,Iowa,253.28,3.0
2575,Montana,Iowa,883.3,15.0
2576,Nebraska,Iowa,274.6,3.0
2577,Nevada,Iowa,1289.23,18.0
2578,New Hampshire,Iowa,1119.11,24.0
2579,New Jersey,Iowa,981.34,27.0
2580,New Mexico,Iowa,844.1,14.0
2581,New York,Iowa,939.53,24.0
2582,North Carolina,Iowa,876.44,29.0
2583,North Dakota,Iowa,487.24,6.0
2584,Northern Mariana Islands,Iowa,7004.76,21.0
2585,Ohio,Iowa,553.35,18.0
2586,Oklahoma,Iowa,494.26,8.0
2587,Oregon,Iowa,1431.07,16.0
2588,Pennsylvania,Iowa,838.01,25.0
2589,Puerto Rico,Iowa,2282.43,33.0
2590,Rhode Island,Iowa,1135.57,25.0
2591,South Carolina,Iowa,870.9,28.0
2592,South Dakota,Iowa,311.27,4.0
2593,Tennessee,Iowa,576.5,18.0
2594,Texas,Iowa,763.64,12.0
2595,Utah,Iowa,968.42,18.0
2596,Vermont,Iowa,1054.38,23.0
2597,Virgin Islands,Iowa,2336.84,33.0
2598,Virginia,Iowa,868.48,28.0
2599,Washington,Iowa,1389.66,16.0
2600,West Virginia,Iowa,702.14,27.0
2601,Wisconsin,Iowa,250.41,3.0
2602,Wyoming,Iowa,690.23,12.0
2603,Kentucky,Kansas,723.29,27.0
2604,Louisiana,Kansas,641.06,12.0
2605,Maine,Kansas,1534.95,33.0
2606,Maryland,Kansas,1158.61,32.0
2607,Massachusetts,Kansas,1441.91,33.0
2608,Michigan,Kansas,775.78,31.0
2609,Minnesota,Kansas,500.63,9.0
2610,Mississippi,Kansas,621.79,15.0
2611,Missouri,Kansas,300.06,4.0
2612,Montana,Kansas,835.3,13.0
2613,Nebraska,Kansas,190.94,1.0
2614,Nevada,Kansas,1054.33,13.0
2615,New Hampshire,Kansas,1431.21,34.0
2616,New Jersey,Kansas,1258.35,32.0
2617,New Mexico,Kansas,501.68,6.0
2618,New York,Kansas,1245.24,33.0
2619,North Carolina,Kansas,1056.74,32.0
2620,North Dakota,Kansas,618.99,8.0
2621,Northern Mariana Islands,Kansas,6913.31,20.0
2622,Ohio,Kansas,818.15,31.0
2623,Oklahoma,Kansas,213.34,1.0
2624,Oregon,Kansas,1288.87,14.0
2625,Pennsylvania,Kansas,1118.84,32.0
2626,Puerto Rico,Kansas,2363.33,34.0
2627,Rhode Island,Kansas,1430.95,33.0
2628,South Carolina,Kansas,1002.34,31.0
2629,South Dakota,Kansas,387.73,5.0
2630,Tennessee,Kansas,687.99,23.0
2631,Texas,Kansas,463.17,5.0
2632,Utah,Kansas,729.76,13.0
2633,Vermont,Kansas,1374.23,33.0
2634,Virgin Islands,Kansas,2428.93,34.0
2635,Virginia,Kansas,1088.65,32.0
2636,Washington,Kansas,1290.68,15.0
2637,West Virginia,Kansas,940.47,32.0
2638,Wisconsin,Kansas,601.24,13.0
2639,Wyoming,Kansas,552.44,8.0
2640,Louisiana,Kentucky,611.87,10.0
2641,Maine,Kentucky,934.73,17.0
2642,Maryland,Kentucky,460.95,15.0
2643,Massachusetts,Kentucky,796.8,17.0
2644,Michigan,Kentucky,424.31,6.0
2645,Minnesota,Kentucky,719.03,16.0
2646,Mississippi,Kentucky,423.63,6.0
2647,Missouri,Kentucky,423.48,9.0
2648,Montana,Kentucky,1428.61,26.0
2649,Nebraska,Kentucky,772.87,21.0
2650,Nevada,Kentucky,1773.66,28.0
2651,New Hampshire,Kentucky,812.99,17.0
2652,New Jersey,Kentucky,582.64,17.0
2653,New Mexico,Kentucky,1183.09,28.0
2654,New York,Kentucky,629.32,17.0
2655,North Carolina,Kentucky,338.56,7.0
2656,North Dakota,Kentucky,1018.37,21.0
2657,Northern Mariana Islands,Kentucky,7550.69,33.0
2658,Ohio,Kentucky,216.22,3.0
2659,Oklahoma,Kentucky,693.61,17.0
2660,Oregon,Kentucky,1963.86,29.0
2661,Pennsylvania,Kentucky,464.07,15.0
2662,Puerto Rico,Kentucky,1740.21,17.0
2663,Rhode Island,Kentucky,774.66,17.0
2664,South Carolina,Kentucky,327.97,5.0
2665,South Dakota,Kentucky,857.01,21.0
2666,Tennessee,Kentucky,129.16,1.0
2667,Texas,Kentucky,873.2,17.0
2668,Utah,Kentucky,1447.87,28.0
2669,Vermont,Kentucky,784.59,17.0
2670,Virgin Islands,Kentucky,1792.47,19.0
2671,Virginia,Kentucky,368.51,9.0
2672,Washington,Kentucky,1932.11,29.0
2673,West Virginia,Kentucky,244.85,6.0
2674,Wisconsin,Kentucky,531.96,10.0
2675,Wyoming,Kentucky,1214.14,28.0
2676,Maine,Louisiana,1537.91,34.0
2677,Maryland,Louisiana,1030.69,30.0
2678,Massachusetts,Louisiana,1387.14,30.0
2679,Michigan,Louisiana,967.96,34.0
2680,Minnesota,Louisiana,1002.64,30.0
2681,Mississippi,Louisiana,189.28,2.0
2682,Missouri,Louisiana,528.42,15.0
2683,Montana,Louisiana,1474.28,29.0
2684,Nebraska,Louisiana,813.34,22.0
2685,Nevada,Louisiana,1570.69,23.0
2686,New Hampshire,Louisiana,1413.7,33.0
2687,New Jersey,Louisiana,1164.16,30.0
2688,New Mexico,Louisiana,855.96,15.0
2689,New York,Louisiana,1235.44,32.0
2690,North Carolina,Louisiana,798.28,26.0
2691,North Dakota,Louisiana,1221.7,31.0
2692,Northern Mariana Islands,Louisiana,7489.88,30.0
2693,Ohio,Louisiana,822.98,32.0
2694,Oklahoma,Louisiana,447.47,6.0
2695,Oregon,Louisiana,1881.44,26.0
2696,Pennsylvania,Louisiana,1064.43,30.0
2697,Puerto Rico,Louisiana,1812.32,21.0
2698,Rhode Island,Louisiana,1359.64,30.0
2699,South Carolina,Louisiana,669.14,18.0
2700,South Dakota,Louisiana,994.65,25.0
2701,Tennessee,Louisiana,486.46,14.0
2702,Texas,Louisiana,405.85,2.0
2703,Utah,Louisiana,1272.88,23.0
2704,Vermont,Louisiana,1392.64,34.0
2705,Virgin Islands,Louisiana,1888.37,24.0
2706,Virginia,Louisiana,901.73,29.0
2707,Washington,Louisiana,1907.32,26.0
2708,West Virginia,Louisiana,839.8,30.0
2709,Wisconsin,Louisiana,947.03,35.0
2710,Wyoming,Louisiana,1180.12,26.0
2711,Maryland,Maine,525.85,17.0
2712,Massachusetts,Maine,180.34,5.0
2713,Michigan,Maine,770.87,30.0
2714,Minnesota,Maine,1220.71,42.0
2715,Mississippi,Maine,1348.84,41.0
2716,Missouri,Maine,1266.21,43.0
2717,Montana,Maine,1945.23,48.0
2718,Nebraska,Maine,1487.24,47.0
2719,Nevada,Maine,2480.18,48.0
2720,New Hampshire,Maine,125.66,4.0
2721,New Jersey,Maine,391.77,12.0
2722,New Mexico,Maine,2035.31,47.0
2723,New York,Maine,305.94,10.0
2724,North Carolina,Maine,798.81,27.0
2725,North Dakota,Maine,1471.28,46.0
2726,Northern Mariana Islands,Maine,7778.91,40.0
2727,Ohio,Maine,748.08,28.0
2728,Oklahoma,Maine,1582.84,47.0
2729,Oregon,Maine,2533.18,48.0
2730,Pennsylvania,Maine,473.5,17.0
2731,Puerto Rico,Maine,1814.19,22.0
2732,Rhode Island,Maine,220.42,7.0
2733,South Carolina,Maine,947.81,30.0
2734,South Dakota,Maine,1451.3,47.0
2735,Tennessee,Maine,1053.45,35.0
2736,Texas,Maine,1797.35,47.0
2737,Utah,Maine,2169.58,48.0
2738,Vermont,Maine,160.73,4.0
2739,Virgin Islands,Maine,1818.04,20.0
2740,Virginia,Maine,668.36,23.0
2741,Washington,Maine,2441.91,48.0
2742,West Virginia,Maine,698.15,26.0
2743,Wisconsin,Maine,994.41,36.0
2744,Wyoming,Maine,1858.6,47.0
2745,Massachusetts,Maryland,360.0,10.0
2746,Michigan,Maryland,538.4,11.0
2747,Minnesota,Maryland,1002.57,29.0
2748,Mississippi,Maryland,844.24,23.0
2749,Missouri,Maryland,862.25,30.0
2750,Montana,Maryland,1758.51,37.0
2751,Nebraska,Maryland,1168.36,34.0
2752,Nevada,Maryland,2187.16,39.0
2753,New Hampshire,Maryland,400.63,10.0
2754,New Jersey,Maryland,135.69,2.0
2755,New Mexico,Maryland,1636.87,38.0
2756,New York,Maryland,261.45,8.0
2757,North Carolina,Maryland,275.45,4.0
2758,North Dakota,Maryland,1300.64,35.0
2759,Northern Mariana Islands,Maryland,7819.34,43.0
2760,Ohio,Maryland,350.77,9.0
2761,Oklahoma,Maryland,1152.38,34.0
2762,Oregon,Maryland,2327.36,39.0
2763,Pennsylvania,Maryland,125.12,1.0
2764,Puerto Rico,Maryland,1558.79,8.0
2765,Rhode Island,Maryland,329.82,10.0
2766,South Carolina,Maryland,423.24,9.0
2767,South Dakota,Maryland,1199.47,36.0
2768,Tennessee,Maryland,560.03,17.0
2769,Texas,Maryland,1331.34,34.0
2770,Utah,Maryland,1862.84,38.0
2771,Vermont,Maryland,408.26,10.0
2772,Virgin Islands,Maryland,1589.08,8.0
2773,Virginia,Maryland,142.97,2.0
2774,Washington,Maryland,2270.6,39.0
2775,West Virginia,Maryland,220.19,3.0
2776,Wisconsin,Maryland,764.97,19.0
2777,Wyoming,Maryland,1593.71,37.0
2778,Michigan,Massachusetts,708.23,24.0
2779,Minnesota,Massachusetts,1179.77,39.0
2780,Mississippi,Massachusetts,1199.28,36.0
2781,Missouri,Massachusetts,1159.73,41.0
2782,Montana,Massachusetts,1925.32,46.0
2783,Nebraska,Massachusetts,1415.1,46.0
2784,Nevada,Massachusetts,2425.06,47.0
2785,New Hampshire,Massachusetts,81.34,1.0
2786,New Jersey,Massachusetts,224.4,7.0
2787,New Mexico,Massachusetts,1936.84,46.0
2788,New York,Massachusetts,201.62,6.0
2789,North Carolina,Massachusetts,627.0,20.0
2790,North Dakota,Massachusetts,1451.49,44.0
2791,Northern Mariana Islands,Massachusetts,7853.4,47.0
2792,Ohio,Massachusetts,630.78,23.0
2793,Oklahoma,Massachusetts,1468.74,45.0
2794,Oregon,Massachusetts,2510.42,46.0
2795,Pennsylvania,Massachusetts,334.5,11.0
2796,Puerto Rico,Massachusetts,1669.35,14.0
2797,Rhode Island,Massachusetts,40.79,1.0
2798,South Carolina,Massachusetts,776.26,24.0
2799,South Dakota,Massachusetts,1402.75,45.0
2800,Tennessee,Massachusetts,908.39,33.0
2801,Texas,Massachusetts,1668.68,45.0
2802,Utah,Massachusetts,2107.67,46.0
2803,Vermont,Massachusetts,159.88,3.0
2804,Virgin Islands,Massachusetts,1679.42,12.0
2805,Virginia,Massachusetts,499.68,16.0
2806,Washington,Massachusetts,2430.95,46.0
2807,West Virginia,Massachusetts,553.35,19.0
2808,Wisconsin,Massachusetts,943.3,33.0
2809,Wyoming,Massachusetts,1809.96,46.0
2810,Minnesota,Michigan,477.3,8.0
2811,Mississippi,Michigan,796.12,21.0
2812,Missouri,Michigan,540.97,17.0
2813,Montana,Michigan,1232.86,23.0
2814,Nebraska,Michigan,716.37,18.0
2815,Nevada,Michigan,1717.65,26.0
2816,New Hampshire,Michigan,679.74,15.0
2817,New Jersey,Michigan,578.87,16.0
2818,New Mexico,Michigan,1277.2,30.0
2819,New York,Michigan,506.91,14.0
2820,North Carolina,Michigan,631.59,21.0
2821,North Dakota,Michigan,766.68,13.0
2822,Northern Mariana Islands,Michigan,7283.58,27.0
2823,Ohio,Michigan,254.3,4.0
2824,Oklahoma,Michigan,860.51,25.0
2825,Oregon,Michigan,1811.87,24.0
2826,Pennsylvania,Michigan,440.31,14.0
2827,Puerto Rico,Michigan,2060.59,28.0
2828,Rhode Island,Michigan,708.07,15.0
2829,South Carolina,Michigan,701.17,21.0
2830,South Dakota,Michigan,694.96,13.0
2831,Tennessee,Michigan,539.92,16.0
2832,Texas,Michigan,1108.3,27.0
2833,Utah,Michigan,1402.38,26.0
2834,Vermont,Michigan,611.99,14.0
2835,Virgin Islands,Michigan,2100.06,28.0
2836,Virginia,Michigan,562.2,19.0
2837,Washington,Michigan,1743.84,24.0
2838,West Virginia,Michigan,401.13,13.0
2839,Wisconsin,Michigan,237.35,1.0
2840,Wyoming,Michigan,1101.79,24.0
2841,Mississippi,Minnesota,894.31,26.0
2842,Missouri,Minnesota,475.38,12.0
2843,Montana,Minnesota,757.05,11.0
2844,Nebraska,Minnesota,344.99,4.0
2845,Nevada,Minnesota,1261.41,17.0
2846,New Hampshire,Minnesota,1143.44,26.0
2847,New Jersey,Minnesota,1055.15,29.0
2848,New Mexico,Minnesota,944.58,20.0
2849,New York,Minnesota,980.12,26.0
2850,North Carolina,Minnesota,1028.61,31.0
2851,North Dakota,Minnesota,304.02,2.0
2852,Northern Mariana Islands,Minnesota,6846.35,19.0
2853,Ohio,Minnesota,667.74,27.0
2854,Oklahoma,Minnesota,683.2,16.0
2855,Oregon,Minnesota,1334.59,15.0
2856,Pennsylvania,Minnesota,914.61,28.0
2857,Puerto Rico,Minnesota,2457.11,35.0
2858,Rhode Island,Minnesota,1182.46,28.0
2859,South Carolina,Minnesota,1046.7,33.0
2860,South Dakota,Minnesota,234.11,3.0
2861,Tennessee,Minnesota,772.75,27.0
2862,Texas,Minnesota,951.59,21.0
2863,Utah,Minnesota,958.68,17.0
2864,Vermont,Minnesota,1068.27,24.0
2865,Virgin Islands,Minnesota,2506.59,35.0
2866,Virginia,Minnesota,996.25,30.0
2867,Washington,Minnesota,1268.91,14.0
2868,West Virginia,Minnesota,826.13,29.0
2869,Wisconsin,Minnesota,240.34,2.0
2870,Wyoming,Minnesota,638.41,11.0
2871,Missouri,Mississippi,425.47,10.0
2872,Montana,Mississippi,1450.32,28.0
2873,Nebraska,Mississippi,766.36,19.0
2874,Nevada,Mississippi,1628.55,24.0
2875,New Hampshire,Mississippi,1224.79,28.0
2876,New Jersey,Mississippi,976.9,26.0
2877,New Mexico,Mississippi,941.83,19.0
2878,New York,Mississippi,1046.17,28.0
2879,North Carolina,Mississippi,621.55,19.0
2880,North Dakota,Mississippi,1143.73,28.0
2881,Northern Mariana Islands,Mississippi,7528.45,32.0
2882,Ohio,Mississippi,636.58,25.0
2883,Oklahoma,Mississippi,471.35,7.0
2884,Oregon,Mississippi,1904.3,27.0
2885,Pennsylvania,Mississippi,875.34,27.0
2886,Puerto Rico,Mississippi,1753.18,19.0
2887,Rhode Island,Mississippi,1172.4,27.0
2888,South Carolina,Mississippi,502.7,13.0
2889,South Dakota,Mississippi,927.74,23.0
2890,Tennessee,Mississippi,297.33,5.0
2891,Texas,Mississippi,530.67,6.0
2892,Utah,Mississippi,1316.14,24.0
2893,Vermont,Mississippi,1203.36,28.0
2894,Virgin Islands,Mississippi,1823.11,21.0
2895,Virginia,Mississippi,718.27,24.0
2896,Washington,Mississippi,1912.22,27.0
2897,West Virginia,Mississippi,650.69,24.0
2898,Wisconsin,Mississippi,803.1,21.0
2899,Wyoming,Mississippi,1174.23,25.0
2900,Montana,Missouri,1057.02,19.0
2901,Nebraska,Missouri,372.39,5.0
2902,Nevada,Missouri,1351.15,19.0
2903,New Hampshire,Missouri,1156.12,27.0
2904,New Jersey,Missouri,967.11,25.0
2905,New Mexico,Missouri,778.33,12.0
2906,New York,Missouri,967.99,25.0
2907,North Carolina,Missouri,758.71,25.0
2908,North Dakota,Missouri,718.97,10.0
2909,Northern Mariana Islands,Missouri,7174.09,25.0
2910,Ohio,Missouri,529.69,17.0
2911,Oklahoma,Missouri,321.25,4.0
2912,Oregon,Missouri,1560.41,20.0
2913,Pennsylvania,Missouri,830.52,24.0
2914,Puerto Rico,Missouri,2102.48,29.0
2915,Rhode Island,Missouri,1145.77,26.0
2916,South Carolina,Missouri,713.94,22.0
2917,South Dakota,Missouri,508.73,9.0
2918,Tennessee,Missouri,399.25,12.0
2919,Texas,Missouri,569.33,7.0
2920,Utah,Missouri,1025.58,19.0
2921,Vermont,Missouri,1106.19,26.0
2922,Virgin Islands,Missouri,2163.34,29.0
2923,Virginia,Missouri,788.7,26.0
2924,Washington,Missouri,1544.0,20.0
2925,West Virginia,Missouri,642.91,23.0
2926,Wisconsin,Missouri,440.89,7.0
2927,Wyoming,Missouri,810.67,17.0
2928,Nebraska,Montana,687.72,16.0
2929,Nevada,Montana,662.67,9.0
2930,New Hampshire,Montana,1881.69,41.0
2931,New Jersey,Montana,1811.6,42.0
2932,New Mexico,Montana,873.86,17.0
2933,New York,Montana,1728.94,39.0
2934,North Carolina,Montana,1759.33,42.0
2935,North Dakota,Montana,474.61,5.0
2936,Northern Mariana Islands,Montana,6124.17,10.0
2937,Ohio,Montana,1417.62,40.0
2938,Oklahoma,Montana,1030.41,30.0
2939,Oregon,Montana,588.0,5.0
2940,Pennsylvania,Montana,1671.56,40.0
2941,Puerto Rico,Montana,3156.36,44.0
2942,Rhode Island,Montana,1931.35,42.0
2943,South Carolina,Montana,1750.5,44.0
2944,South Dakota,Montana,572.06,10.0
2945,Tennessee,Montana,1445.15,42.0
2946,Texas,Montana,1206.05,32.0
2947,Utah,Montana,508.37,7.0
2948,Vermont,Montana,1801.6,39.0
2949,Virgin Islands,Montana,3214.26,44.0
2950,Virginia,Montana,1743.12,42.0
2951,Washington,Montana,512.09,3.0
2952,West Virginia,Montana,1573.72,40.0
2953,Wisconsin,Montana,997.05,38.0
2954,Wyoming,Montana,311.35,2.0
2955,Nevada,Nebraska,1019.13,11.0
2956,New Hampshire,Nebraska,1393.6,31.0
2957,New Jersey,Nebraska,1252.1,31.0
2958,New Mexico,Nebraska,601.13,8.0
2959,New York,Nebraska,1214.07,31.0
2960,North Carolina,Nebraska,1111.25,33.0
2961,North Dakota,Nebraska,428.07,3.0
2962,Northern Mariana Islands,Nebraska,6801.74,18.0
2963,Ohio,Nebraska,817.95,30.0
2964,Oklahoma,Nebraska,403.18,5.0
2965,Oregon,Nebraska,1192.54,13.0
2966,Pennsylvania,Nebraska,1109.07,31.0
2967,Puerto Rico,Nebraska,2474.85,36.0
2968,Rhode Island,Nebraska,1409.57,32.0
2969,South Carolina,Nebraska,1081.24,34.0
2970,South Dakota,Nebraska,196.91,1.0
2971,Tennessee,Nebraska,768.79,26.0
2972,Texas,Nebraska,651.95,9.0
2973,Utah,Nebraska,696.12,11.0
2974,Vermont,Nebraska,1328.16,32.0
2975,Virgin Islands,Nebraska,2535.65,36.0
2976,Virginia,Nebraska,1120.49,33.0
2977,Washington,Nebraska,1171.73,13.0
2978,West Virginia,Nebraska,959.35,33.0
2979,Wisconsin,Nebraska,504.85,9.0
2980,Wyoming,Nebraska,441.93,6.0
2981,New Hampshire,Nevada,2396.65,47.0
2982,New Jersey,Nevada,2270.36,46.0
2983,New Mexico,Nevada,727.6,9.0
2984,New York,Nevada,2223.45,46.0
2985,North Carolina,Nevada,2109.85,46.0
2986,North Dakota,Nevada,1057.41,22.0
2987,Northern Mariana Islands,Nevada,5920.58,8.0
2988,Ohio,Nevada,1837.01,45.0
2989,Oklahoma,Nevada,1157.59,35.0
2990,Oregon,Nevada,433.6,3.0
2991,Pennsylvania,Nevada,2127.1,46.0
2992,Puerto Rico,Nevada,3377.83,46.0
2993,Rhode Island,Nevada,2422.37,46.0
2994,South Carolina,Nevada,2055.39,46.0
2995,South Dakota,Nevada,1029.06,28.0
2996,Tennessee,Nevada,1741.93,45.0
2997,Texas,Nevada,1188.65,30.0
2998,Utah,Nevada,325.85,2.0
2999,Vermont,Nevada,2325.18,47.0
3000,Virgin Islands,Nevada,3450.21,46.0
3001,Virginia,Nevada,2133.14,46.0
3002,Washington,Nevada,572.03,4.0
3003,West Virginia,Nevada,1975.92,46.0
3004,Wisconsin,Nevada,1486.63,44.0
3005,Wyoming,Nevada,623.53,10.0
3006,New Jersey,New Hampshire,267.41,8.0
3007,New Mexico,New Hampshire,1929.61,45.0
3008,New York,New Hampshire,188.53,5.0
3009,North Carolina,New Hampshire,674.4,22.0
3010,North Dakota,New Hampshire,1407.13,42.0
3011,Northern Mariana Islands,New Hampshire,7782.06,41.0
3012,Ohio,New Hampshire,632.28,24.0
3013,Oklahoma,New Hampshire,1470.08,46.0
3014,Oregon,New Hampshire,2468.41,45.0
3015,Pennsylvania,New Hampshire,349.91,12.0
3016,Puerto Rico,New Hampshire,1750.68,18.0
3017,Rhode Island,New Hampshire,119.47,3.0
3018,South Carolina,New Hampshire,823.19,25.0
3019,South Dakota,New Hampshire,1370.24,44.0
3020,Tennessee,New Hampshire,930.13,34.0
3021,Texas,New Hampshire,1679.37,46.0
3022,Utah,New Hampshire,2082.12,44.0
3023,Vermont,New Hampshire,86.86,1.0
3024,Virgin Islands,New Hampshire,1760.54,16.0
3025,Virginia,New Hampshire,543.36,17.0
3026,Washington,New Hampshire,2384.36,43.0
3027,West Virginia,New Hampshire,574.32,21.0
3028,Wisconsin,New Hampshire,910.66,32.0
3029,Wyoming,New Hampshire,1778.1,44.0
3030,New Mexico,New Jersey,1745.12,41.0
3031,New York,New Jersey,162.3,3.0
3032,North Carolina,New Jersey,407.09,11.0
3033,North Dakota,New Jersey,1344.82,39.0
3034,Northern Mariana Islands,New Jersey,7829.73,44.0
3035,Ohio,New Jersey,440.32,13.0
3036,Oklahoma,New Jersey,1266.95,37.0
3037,Oregon,New Jersey,2388.67,40.0
3038,Pennsylvania,New Jersey,143.38,2.0
3039,Puerto Rico,New Jersey,1596.21,9.0
3040,Rhode Island,New Jersey,195.51,5.0
3041,South Carolina,New Jersey,556.04,15.0
3042,South Dakota,New Jersey,1264.77,39.0
3043,Tennessee,New Jersey,688.84,24.0
3044,Texas,New Jersey,1455.77,38.0
3045,Utah,New Jersey,1948.22,41.0
3046,Vermont,New Jersey,286.03,7.0
3047,Virgin Islands,New Jersey,1618.79,9.0
3048,Virginia,New Jersey,276.93,6.0
3049,Washington,New Jersey,2322.71,41.0
3050,West Virginia,New Jersey,337.81,10.0
3051,Wisconsin,New Jersey,814.83,24.0
3052,Wyoming,New Jersey,1666.42,41.0
3053,New York,New Mexico,1742.55,40.0
3054,North Carolina,New Mexico,1497.36,40.0
3055,North Dakota,New Mexico,929.28,17.0
3056,Northern Mariana Islands,New Mexico,6644.66,16.0
3057,Ohio,New Mexico,1307.85,39.0
3058,Oklahoma,New Mexico,494.94,9.0
3059,Oregon,New Mexico,1091.62,11.0
3060,Pennsylvania,New Mexico,1608.83,39.0
3061,Puerto Rico,New Mexico,2668.25,38.0
3062,Rhode Island,New Mexico,1923.76,41.0
3063,South Carolina,New Mexico,1414.01,39.0
3064,South Dakota,New Mexico,748.22,17.0
3065,Tennessee,New Mexico,1117.12,38.0
3066,Texas,New Mexico,462.37,4.0
3067,Utah,New Mexico,471.99,6.0
3068,Vermont,New Mexico,1874.6,42.0
3069,Virgin Islands,New Mexico,2744.21,38.0
3070,Virginia,New Mexico,1551.11,40.0
3071,Washington,New Mexico,1161.69,12.0
3072,West Virginia,New Mexico,1416.7,39.0
3073,Wisconsin,New Mexico,1092.25,39.0
3074,Wyoming,New Mexico,577.56,9.0
3075,North Carolina,New York,532.61,15.0
3076,North Dakota,New York,1256.19,33.0
3077,Northern Mariana Islands,New York,7698.6,38.0
3078,Ohio,New York,443.9,14.0
3079,Oklahoma,New York,1281.56,38.0
3080,Oregon,New York,2312.67,38.0
3081,Pennsylvania,New York,174.28,3.0
3082,Puerto Rico,New York,1754.0,20.0
3083,Rhode Island,New York,202.54,6.0
3084,South Carolina,New York,676.71,19.0
3085,South Dakota,New York,1201.72,37.0
3086,Tennessee,New York,749.66,25.0
3087,Texas,New York,1492.01,39.0
3088,Utah,New York,1906.14,39.0
3089,Vermont,New York,158.24,2.0
3090,Virgin Islands,New York,1774.19,18.0
3091,Virginia,New York,399.45,10.0
3092,Washington,New York,2236.44,35.0
3093,West Virginia,New York,396.58,12.0
3094,Wisconsin,New York,742.63,18.0
3095,Wyoming,New York,1608.69,38.0
3096,North Dakota,North Carolina,1332.35,38.0
3097,Northern Mariana Islands,North Carolina,7874.18,48.0
3098,Ohio,North Carolina,380.06,10.0
